Date/Time	Electricity:Facility [kW](Hourly)	Fans:Electricity [kW](Hourly)	Cooling:Electricity [kW](Hourly)	Heating:Electricity [kW](Hourly)	InteriorLights:Electricity [kW](Hourly)	InteriorEquipment:Electricity [kW](Hourly)	Gas:Facility [kW](Hourly)	Heating:Gas [kW](Hourly)	Electricity:Facility [kW](Monthly)	Gas:Facility [kW](Monthly)
 06/07  01:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/07  02:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/07  03:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/07  04:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/07  05:00:00	13.92865761	0	0	0	5.481224596	1.011599678	0	0		
 06/07  06:00:00	9.971669077	3.478844803	0	0	5.481224596	1.011599678	9.961987872	9.961987872		
 06/07  07:00:00	30.46174158	3.478844803	0	0	21.92489839	5.05799839	4.948373629	4.948373629		
 06/07  08:00:00	49.9402144	3.478844803	0	0	38.36857217	8.092797425	1.864792666	1.864792666		
 06/07  09:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0.112926294	0.112926294		
 06/07  10:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0	0		
 06/07  11:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0	0		
 06/07  12:00:00	55.421439	3.478844803	0	0	43.84979677	8.092797425	0	0		
 06/07  13:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0	0		
 06/07  14:00:00	61.95555581	3.478844803	0.041292533	0	49.33102137	9.104397103	0	0		
 06/07  15:00:00	62.07377564	3.478844803	0.159512363	0	49.33102137	9.104397103	0	0		
 06/07  16:00:00	62.044526	3.478844803	0.130262726	0	49.33102137	9.104397103	0	0		
 06/07  17:00:00	20.4900725	0	0	0	16.44367379	4.046398712	0	0		
 06/07  18:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 06/07  19:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 06/07  20:00:00	12.44149094	0	0	0	5.481224596	1.011599678	0	0		
 06/07  21:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/07  22:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/07  23:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/07  24:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/08  01:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/08  02:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/08  03:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/08  04:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/08  05:00:00	13.92865761	0	0	0	5.481224596	1.011599678	0	0		
 06/08  06:00:00	9.971669077	3.478844803	0	0	5.481224596	1.011599678	5.373739537	5.373739537		
 06/08  07:00:00	30.46174158	3.478844803	0	0	21.92489839	5.05799839	2.618406193	2.618406193		
 06/08  08:00:00	49.9402144	3.478844803	0	0	38.36857217	8.092797425	0.364851849	0.364851849		
 06/08  09:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0	0		
 06/08  10:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0	0		
 06/08  11:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0	0		
 06/08  12:00:00	55.421439	3.478844803	0	0	43.84979677	8.092797425	0	0		
 06/08  13:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0	0		
 06/08  14:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0	0		
 06/08  15:00:00	61.91525195	3.478844803	0.000988675	0	49.33102137	9.104397103	0	0		
 06/08  16:00:00	61.93924788	3.478844803	0.024984609	0	49.33102137	9.104397103	0	0		
 06/08  17:00:00	20.4900725	0	0	0	16.44367379	4.046398712	0	0		
 06/08  18:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 06/08  19:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 06/08  20:00:00	12.44149094	0	0	0	5.481224596	1.011599678	0	0		
 06/08  21:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/08  22:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/08  23:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/08  24:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/09  01:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/09  02:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/09  03:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/09  04:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/09  05:00:00	13.92865761	0	0	0	5.481224596	1.011599678	0	0		
 06/09  06:00:00	9.971669077	3.478844803	0	0	5.481224596	1.011599678	2.98774759	2.98774759		
 06/09  07:00:00	30.46174158	3.478844803	0	0	21.92489839	5.05799839	0.42621494	0.42621494		
 06/09  08:00:00	49.9402144	3.478844803	0	0	38.36857217	8.092797425	0	0		
 06/09  09:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0	0		
 06/09  10:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0	0		
 06/09  11:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0	0		
 06/09  12:00:00	55.421439	3.478844803	0	0	43.84979677	8.092797425	0	0		
 06/09  13:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0	0		
 06/09  14:00:00	62.06199489	3.478844803	0.14773162	0	49.33102137	9.104397103	0	0		
 06/09  15:00:00	62.28543755	3.478844803	0.371174281	0	49.33102137	9.104397103	0	0		
 06/09  16:00:00	62.2590633	3.478844803	0.344800025	0	49.33102137	9.104397103	0	0		
 06/09  17:00:00	20.4900725	0	0	0	16.44367379	4.046398712	0	0		
 06/09  18:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 06/09  19:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 06/09  20:00:00	12.44149094	0	0	0	5.481224596	1.011599678	0	0		
 06/09  21:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/09  22:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/09  23:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/09  24:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/10  01:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/10  02:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/10  03:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/10  04:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/10  05:00:00	13.92865761	0	0	0	5.481224596	1.011599678	0	0		
 06/10  06:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 06/10  07:00:00	9.971669077	3.478844803	0	0	5.481224596	1.011599678	4.792183798	4.792183798		
 06/10  08:00:00	10.98326876	3.478844803	0	0	5.481224596	2.023199356	1.881202283	1.881202283		
 06/10  09:00:00	20.68018255	3.478844803	0	0	13.15493903	4.046398712	0.16784166	0.16784166		
 06/10  10:00:00	20.68018255	3.478844803	0	0	13.15493903	4.046398712	0	0		
 06/10  11:00:00	20.68018255	3.478844803	0	0	13.15493903	4.046398712	0	0		
 06/10  12:00:00	9.971669077	3.478844803	0	0	5.481224596	1.011599678	0	0		
 06/10  13:00:00	9.971669077	3.478844803	0	0	5.481224596	1.011599678	0	0		
 06/10  14:00:00	9.971669077	3.478844803	0	0	5.481224596	1.011599678	0	0		
 06/10  15:00:00	9.971669077	3.478844803	0	0	5.481224596	1.011599678	0	0		
 06/10  16:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 06/10  17:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 06/10  18:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 06/10  19:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 06/10  20:00:00	12.44149094	0	0	0	5.481224596	1.011599678	0	0		
 06/10  21:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/10  22:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/10  23:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/10  24:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/11  01:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/11  02:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/11  03:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/11  04:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/11  05:00:00	13.92865761	0	0	0	5.481224596	1.011599678	0	0		
 06/11  06:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 06/11  07:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 06/11  08:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 06/11  09:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 06/11  10:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 06/11  11:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 06/11  12:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 06/11  13:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 06/11  14:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 06/11  15:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 06/11  16:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 06/11  17:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 06/11  18:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 06/11  19:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 06/11  20:00:00	12.44149094	0	0	0	5.481224596	1.011599678	0	0		
 06/11  21:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/11  22:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/11  23:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/11  24:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/12  01:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/12  02:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/12  03:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/12  04:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/12  05:00:00	13.92865761	0	0	0	5.481224596	1.011599678	0	0		
 06/12  06:00:00	9.971669077	3.478844803	0	0	5.481224596	1.011599678	7.265282767	7.265282767		
 06/12  07:00:00	30.46174158	3.478844803	0	0	21.92489839	5.05799839	2.714643919	2.714643919		
 06/12  08:00:00	49.9402144	3.478844803	0	0	38.36857217	8.092797425	0.114551112	0.114551112		
 06/12  09:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0	0		
 06/12  10:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0	0		
 06/12  11:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0	0		
 06/12  12:00:00	55.58858668	3.478844803	0.16714768	0	43.84979677	8.092797425	0	0		
 06/12  13:00:00	62.46814728	3.478844803	0.553884008	0	49.33102137	9.104397103	0	0		
 06/12  14:00:00	62.6837543	3.478844803	0.769491023	0	49.33102137	9.104397103	0	0		
 06/12  15:00:00	62.82342753	3.478844803	0.909164252	0	49.33102137	9.104397103	0	0		
 06/12  16:00:00	62.80482338	3.478844803	0.890560103	0	49.33102137	9.104397103	0	0		
 06/12  17:00:00	20.4900725	0	0	0	16.44367379	4.046398712	0	0		
 06/12  18:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 06/12  19:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 06/12  20:00:00	12.44149094	0	0	0	5.481224596	1.011599678	0	0		
 06/12  21:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/12  22:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/12  23:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/12  24:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/13  01:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/13  02:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/13  03:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/13  04:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/13  05:00:00	13.92865761	0	0	0	5.481224596	1.011599678	0	0		
 06/13  06:00:00	9.971669077	3.478844803	0	0	5.481224596	1.011599678	3.746181248	3.746181248		
 06/13  07:00:00	30.46174158	3.478844803	0	0	21.92489839	5.05799839	0.294490758	0.294490758		
 06/13  08:00:00	49.9402144	3.478844803	0	0	38.36857217	8.092797425	0	0		
 06/13  09:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0	0		
 06/13  10:00:00	62.02205395	3.478844803	0.107790674	0	49.33102137	9.104397103	0	0		
 06/13  11:00:00	62.53350309	3.478844803	0.619239819	0	49.33102137	9.104397103	0	0		
 06/13  12:00:00	56.58714487	3.478844803	1.165705873	0	43.84979677	8.092797425	0	0		
 06/13  13:00:00	65.98312287	3.478844803	4.068859592	0	49.33102137	9.104397103	0	0		
 06/13  14:00:00	66.49899791	3.478844803	4.584734633	0	49.33102137	9.104397103	0	0		
 06/13  15:00:00	66.50929644	3.478844803	4.595033164	0	49.33102137	9.104397103	0	0		
 06/13  16:00:00	66.43947284	3.478844803	4.525209563	0	49.33102137	9.104397103	0	0		
 06/13  17:00:00	20.4900725	0	0	0	16.44367379	4.046398712	0	0		
 06/13  18:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 06/13  19:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 06/13  20:00:00	12.44149094	0	0	0	5.481224596	1.011599678	0	0		
 06/13  21:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/13  22:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/13  23:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/13  24:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/14  01:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/14  02:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/14  03:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/14  04:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/14  05:00:00	13.92865761	0	0	0	5.481224596	1.011599678	0	0		
 06/14  06:00:00	9.971669077	3.478844803	0	0	5.481224596	1.011599678	4.616376941	4.616376941		
 06/14  07:00:00	30.46174158	3.478844803	0	0	21.92489839	5.05799839	1.221189546	1.221189546		
 06/14  08:00:00	49.9402144	3.478844803	0	0	38.36857217	8.092797425	0	0		
 06/14  09:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0	0		
 06/14  10:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0	0		
 06/14  11:00:00	61.93880388	3.478844803	0.02454061	0	49.33102137	9.104397103	0	0		
 06/14  12:00:00	55.59695827	3.478844803	0.175519266	0	43.84979677	8.092797425	0	0		
 06/14  13:00:00	62.3364686	3.478844803	0.422205327	0	49.33102137	9.104397103	0	0		
 06/14  14:00:00	62.52711897	3.478844803	0.612855698	0	49.33102137	9.104397103	0	0		
 06/14  15:00:00	62.73074822	3.478844803	0.816484946	0	49.33102137	9.104397103	0	0		
 06/14  16:00:00	62.75854411	3.478844803	0.844280836	0	49.33102137	9.104397103	0	0		
 06/14  17:00:00	20.4900725	0	0	0	16.44367379	4.046398712	0	0		
 06/14  18:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 06/14  19:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 06/14  20:00:00	12.44149094	0	0	0	5.481224596	1.011599678	0	0		
 06/14  21:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/14  22:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/14  23:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/14  24:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/15  01:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/15  02:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/15  03:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/15  04:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/15  05:00:00	13.92865761	0	0	0	5.481224596	1.011599678	0	0		
 06/15  06:00:00	9.971669077	3.478844803	0	0	5.481224596	1.011599678	6.600205818	6.600205818		
 06/15  07:00:00	30.46174158	3.478844803	0	0	21.92489839	5.05799839	2.349229055	2.349229055		
 06/15  08:00:00	49.9402144	3.478844803	0	0	38.36857217	8.092797425	0.017139191	0.017139191		
 06/15  09:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0	0		
 06/15  10:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0	0		
 06/15  11:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0	0		
 06/15  12:00:00	55.46604992	3.478844803	0.044610924	0	43.84979677	8.092797425	0	0		
 06/15  13:00:00	62.2005724	3.478844803	0.286309124	0	49.33102137	9.104397103	0	0		
 06/15  14:00:00	62.33523698	3.478844803	0.420973708	0	49.33102137	9.104397103	0	0		
 06/15  15:00:00	62.43400741	3.478844803	0.519744141	0	49.33102137	9.104397103	0	0		
 06/15  16:00:00	62.41007462	3.478844803	0.49581135	0	49.33102137	9.104397103	0	0		
 06/15  17:00:00	20.4900725	0	0	0	16.44367379	4.046398712	0	0		
 06/15  18:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 06/15  19:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 06/15  20:00:00	12.44149094	0	0	0	5.481224596	1.011599678	0	0		
 06/15  21:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/15  22:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/15  23:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/15  24:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/16  01:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/16  02:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/16  03:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/16  04:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/16  05:00:00	13.92865761	0	0	0	5.481224596	1.011599678	0	0		
 06/16  06:00:00	9.971669077	3.478844803	0	0	5.481224596	1.011599678	7.334832732	7.334832732		
 06/16  07:00:00	30.46174158	3.478844803	0	0	21.92489839	5.05799839	3.796140886	3.796140886		
 06/16  08:00:00	49.9402144	3.478844803	0	0	38.36857217	8.092797425	1.220773472	1.220773472		
 06/16  09:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0	0		
 06/16  10:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0	0		
 06/16  11:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0	0		
 06/16  12:00:00	55.421439	3.478844803	0	0	43.84979677	8.092797425	0	0		
 06/16  13:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0	0		
 06/16  14:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0	0		
 06/16  15:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0	0		
 06/16  16:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0	0		
 06/16  17:00:00	20.4900725	0	0	0	16.44367379	4.046398712	0	0		
 06/16  18:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 06/16  19:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 06/16  20:00:00	12.44149094	0	0	0	5.481224596	1.011599678	0	0		
 06/16  21:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/16  22:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/16  23:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/16  24:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/17  01:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/17  02:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/17  03:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/17  04:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/17  05:00:00	13.92865761	0	0	0	5.481224596	1.011599678	0	0		
 06/17  06:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 06/17  07:00:00	9.971669077	3.478844803	0	0	5.481224596	1.011599678	5.703700424	5.703700424		
 06/17  08:00:00	10.98326876	3.478844803	0	0	5.481224596	2.023199356	2.725055529	2.725055529		
 06/17  09:00:00	20.68018255	3.478844803	0	0	13.15493903	4.046398712	0.59660076	0.59660076		
 06/17  10:00:00	20.68018255	3.478844803	0	0	13.15493903	4.046398712	0	0		
 06/17  11:00:00	20.68018255	3.478844803	0	0	13.15493903	4.046398712	0	0		
 06/17  12:00:00	9.971669077	3.478844803	0	0	5.481224596	1.011599678	0	0		
 06/17  13:00:00	9.971669077	3.478844803	0	0	5.481224596	1.011599678	0	0		
 06/17  14:00:00	9.971669077	3.478844803	0	0	5.481224596	1.011599678	0	0		
 06/17  15:00:00	9.971669077	3.478844803	0	0	5.481224596	1.011599678	0	0		
 06/17  16:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 06/17  17:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 06/17  18:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 06/17  19:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 06/17  20:00:00	12.44149094	0	0	0	5.481224596	1.011599678	0	0		
 06/17  21:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/17  22:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/17  23:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/17  24:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/18  01:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/18  02:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/18  03:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/18  04:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/18  05:00:00	13.92865761	0	0	0	5.481224596	1.011599678	0	0		
 06/18  06:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 06/18  07:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 06/18  08:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 06/18  09:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 06/18  10:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 06/18  11:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 06/18  12:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 06/18  13:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 06/18  14:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 06/18  15:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 06/18  16:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 06/18  17:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 06/18  18:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 06/18  19:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 06/18  20:00:00	12.44149094	0	0	0	5.481224596	1.011599678	0	0		
 06/18  21:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/18  22:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/18  23:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/18  24:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/19  01:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/19  02:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/19  03:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/19  04:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 06/19  05:00:00	13.92865761	0	0	0	5.481224596	1.011599678	0	0		
 06/19  06:00:00	9.971669077	3.478844803	0	0	5.481224596	1.011599678	8.58262084	8.58262084		
 06/19  07:00:00	30.46174158	3.478844803	0	0	21.92489839	5.05799839	3.61498296	3.61498296		
 06/19  08:00:00	49.9402144	3.478844803	0	0	38.36857217	8.092797425	0.558040798	0.558040798		
 06/19  09:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0	0		
 06/19  10:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0	0		
 06/19  11:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0	0		
 06/19  12:00:00	55.421439	3.478844803	0	0	43.84979677	8.092797425	0	0		
 06/19  13:00:00	62.00968699	3.478844803	0.095423717	0	49.33102137	9.104397103	0	0		
 06/19  14:00:00	62.10710272	3.478844803	0.192839443	0	49.33102137	9.104397103	0	0		
 06/19  15:00:00	62.27074827	3.478844803	0.356485001	0	49.33102137	9.104397103	0	0		
 06/19  16:00:00	62.29837248	3.478844803	0.384109208	0	49.33102137	9.104397103	0	0		
